id,lat,lon,title,comment,art,bytte,dato,aar,kommune,funnsted,datatype,vurdering
K517360,61.968711,8.254387,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-02,2021,Skjåk (N),Aukarsvatnet,Rovviltskade,Antatt sikker
K517429,61.815748,7.939755,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-04,2021,Skjåk (N),Tundradalen,Rovviltskade,Dokumentert
K517450,62.547393,9.387364,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-04,2021,Oppdal (N),Blokkhuslia,Rovviltskade,Dokumentert
K517510,64.108817,12.080673,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-06,2021,Snåase - Snåsa (N),Buksa,Rovviltskade,Antatt sikker
K517579,62.183586,9.056632,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-06,2021,Lesja (N),Reinådalen,Rovviltskade,Dokumentert
K517610,69.825755,22.690566,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2021-08-09,2021,Alta (N),,Rovviltskade,Antatt sikker
K517611,69.871919,22.801302,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2021-08-08,2021,Alta (N),,Rovviltskade,Antatt sikker
K517087,64.003709,12.446382,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-21,2021,Snåase - Snåsa (N),Øst for grønnhaugen ,Rovviltskade,Dokumentert
K517089,64.00388,12.446407,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-21,2021,Snåase - Snåsa (N),Øst for Grønnhaugen,Rovviltskade,Dokumentert
K517121,59.504192,11.345302,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2021-07-23,2021,Indre Østfold (N),Fossum,Rovviltskade,Antatt sikker
K517147,62.584497,11.748491,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-24,2021,Rosse - Røros (N),Klettvollen,Rovviltskade,Antatt sikker
K517148,62.248097,10.904599,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2021-07-25,2021,Tynset (N),Brydalskjølen,Rovviltskade,Antatt sikker
K517149,61.198623,10.402431,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-25,2021,Lillehammer (N),Skålsvea,Rovviltskade,Dokumentert
K517157,64.049029,12.26912,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-24,2021,Snåase - Snåsa (N),Lustadelva,Rovviltskade,Dokumentert
K517158,64.049139,12.274008,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-24,2021,Snåase - Snåsa (N),Lustadelva,Rovviltskade,Dokumentert
K517167,63.795515,10.95836,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-23,2021,Inderøy (N),Blomåsen,Rovviltskade,Antatt sikker
K517168,62.84996,9.625027,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2021-07-25,2021,Rennebu (N),Rissætra,Rovviltskade,Antatt sikker
K517182,62.242061,10.904436,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2021-07-26,2021,Tynset (N),Brydalskjølen,Rovviltskade,Dokumentert
K517255,64.028361,12.331188,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-28,2021,Snåase - Snåsa (N),Mellom Nåvatnet og Åsvatne ,Rovviltskade,Dokumentert
K517424,59.504094,11.344711,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2021-08-03,2021,Indre Østfold (N),Fossum ,Rovviltskade,Antatt sikker
K517427,64.294984,10.897752,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2021-08-04,2021,Flatanger (N),Langvattnet,Rovviltskade,Antatt sikker
K517456,61.79295,10.084614,Sau skadet av jerv,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-02,2021,Sør-Fron (N),Vullufjell ,Rovviltskade,Antatt sikker
K517484,64.334674,10.859732,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Kongeørn,Sau,2021-08-05,2021,Flatanger (N),Oppland,Rovviltskade,Dokumentert
K517492,62.456298,9.391197,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-06,2021,Oppdal (N),Åmotsdalen,Rovviltskade,Antatt sikker
K517494,64.855965,12.99366,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-06,2021,Namsskogan (N),Fossmoen,Rovviltskade,Dokumentert
K517503,59.657691,8.724866,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-08-06,2021,Hjartdal (N),Åslia,Rovviltskade,Dokumentert
K517518,65.45991,13.473979,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-06,2021,Grane (N),"Båfjelldal
",Rovviltskade,Antatt sikker
K517576,61.605672,7.175859,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-09,2021,Luster (N),Røykjedalen ,Rovviltskade,Dokumentert
K517618,67.257761,15.525592,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-11,2021,Fauske - Fuossko (N),Stengvann,Rovviltskade,Antatt sikker
K517629,64.433761,11.0063,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Kongeørn,Sau,2021-08-11,2021,Flatanger (N),Fjell,Rovviltskade,Dokumentert
K517644,68.388132,16.832964,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-08-07,2021,Narvik (N)," Bødalen, Ballangen",Rovviltskade,Dokumentert
K517678,60.474352,11.589154,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-06,2021,Nord-Odal (N),Knapper,Rovviltskade,Antatt sikker
K517698,61.921441,9.105061,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-10,2021,Vågå (N),"Kvitsteinvollan
",Rovviltskade,Dokumentert
K517707,65.619744,13.849852,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-11,2021,Aarborte - Hattfjelldal (N),Kroktjønna,Rovviltskade,Dokumentert
K517731,60.55864,9.308988,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2021-08-14,2021,Nesbyen (N),Nesbyen  Samfetli,Rovviltskade,Antatt sikker
K517741,67.299138,15.504206,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-15,2021,Fauske - Fuossko (N),Holtanlia,Rovviltskade,Dokumentert
K517777,64.067348,12.229672,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-17,2021,Snåase - Snåsa (N),Medjåseteren,Rovviltskade,Dokumentert
K517887,64.097433,12.344339,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-19,2021,Snåase - Snåsa (N),Tveråa,Rovviltskade,Dokumentert
K517902,62.415381,10.631849,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-20,2021,Tynset (N),Magnhildalen,Rovviltskade,Dokumentert
K517947,67.28353,15.540126,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-21,2021,Fauske - Fuossko (N),Bjørnhaugen ,Rovviltskade,Antatt sikker
K517967,64.120019,12.360736,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-22,2021,Snåase - Snåsa (N),Roktdalen,Rovviltskade,Dokumentert
K517997,62.431555,8.113275,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-22,2021,Molde (N),Sandgrovbotn,Rovviltskade,Antatt sikker
K518022,67.302535,15.535816,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-25,2021,Fauske - Fuossko (N),Grønåstind,Rovviltskade,Dokumentert
K518056,64.345847,11.851041,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-26,2021,Overhalla (N),Vesteråvatnet,Rovviltskade,Dokumentert
K518057,62.152655,7.205428,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-23,2021,Stranda (N),Hesjedalen-Gråsteindalen,Rovviltskade,Dokumentert
K518063,68.376692,16.885412,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-08-18,2021,Narvik (N),"Grønnåsen, Bøstrand",Rovviltskade,Dokumentert
K518197,61.873171,10.446951,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-18,2021,Stor-Elvdal (N),Lauvrøstsetra,Rovviltskade,Dokumentert
K518198,69.80231,23.570908,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2021-08-22,2021,Alta (N),Ruonaskaidi,Rovviltskade,Antatt sikker
K518219,62.4496,11.46904,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-29,2021,Rosse - Røros (N),Narjordet Øst ,Rovviltskade,Dokumentert
K518274,62.888297,9.916228,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2021-08-31,2021,Rennebu (N),Hurundsjøen,Rovviltskade,Dokumentert
K518303,64.119823,12.355864,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-09-01,2021,Snåase - Snåsa (N),Rossbakkan,Rovviltskade,Dokumentert
K517077,61.931057,8.86179,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-07-21,2021,Lom (N),Finndalen,Rovviltskade,Antatt sikker
K517098,64.077142,12.197616,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-19,2021,Snåase - Snåsa (N),"Tveråa, Roktdaln",Rovviltskade,Antatt sikker
K517108,60.523407,11.358191,Sau skadet av gaupe,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-22,2021,Stange (N),Bergsjøen sørvest,Rovviltskade,Dokumentert
K517005,64.432549,10.998781,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i inngjerdet innmark.,Kongeørn,Sau,2021-07-19,2021,Flatanger (N),Fjell,Rovviltskade,Dokumentert
K517051,64.015844,12.687734,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-19,2021,Snåase - Snåsa (N),Gaundal,Rovviltskade,Dokumentert
K517222,64.124441,11.400861,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-28,2021,Steinkjer (N),Bangen,Rovviltskade,Dokumentert
K517228,60.307523,11.364395,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2021-07-21,2021,Eidsvoll (N),Eidsvoll almenning ,Rovviltskade,Dokumentert
K517244,65.479255,13.323341,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-28,2021,Grane (N),Stavassdalen,Rovviltskade,Dokumentert
K517307,62.591566,11.083751,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-30,2021,Os (N),Urda i Dalsbygda,Rovviltskade,Dokumentert
K517311,64.030229,12.243678,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-29,2021,Snåase - Snåsa (N),Råtjønna ,Rovviltskade,Usikker
K517341,61.79495,10.093966,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-07-31,2021,Stor-Elvdal (N),Sandflågån,Rovviltskade,Dokumentert
K517666,62.46182,9.44041,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-13,2021,Oppdal (N),Åmotsdalen,Rovviltskade,Antatt sikker
K517716,61.952363,8.412584,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-15,2021,Skjåk (N),Horrungen ,Rovviltskade,Dokumentert
K517729,64.213318,11.428645,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-16,2021,Namsos - Nåavmesjenjaelmie (N),Iglen,Rovviltskade,Dokumentert
K517815,64.196357,11.467071,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-17,2021,Steinkjer (N),Fiskløysa,Rovviltskade,Dokumentert
K517848,61.860955,10.450347,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-18,2021,Stor-Elvdal (N),Storgrytdalen,Rovviltskade,Dokumentert
K517873,62.277177,7.729367,Sau skadet av jerv,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-13,2021,Rauma (N),Grøndalen,Rovviltskade,Dokumentert
K517939,61.114253,10.261618,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-08-19,2021,Lillehammer (N),Vollen Saksumdal,Rovviltskade,Dokumentert
K517946,67.29536,15.537931,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-22,2021,Fauske - Fuossko (N),Bjørnhaugen,Rovviltskade,Dokumentert
K517975,62.883142,9.082379,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-22,2021,Surnadal (N),Skrøådalen ,Rovviltskade,Antatt sikker
K518040,64.474015,13.294522,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2021-08-26,2021,Lierne (N),Sandmoåsen,Rovviltskade,Dokumentert
K518174,62.450544,11.514732,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-28,2021,Rosse - Røros (N),Ute i Korsjøen,Rovviltskade,Usikker
K516975,68.330057,16.623168,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-18,2021,Narvik (N),Håfjell,Rovviltskade,Dokumentert
K517007,68.843517,18.479005,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-18,2021,Bardu (N),Øverlia,Rovviltskade,Dokumentert
K517025,64.434737,13.524346,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i område med rovviltavvisende gjerde.,Gaupe,Sau,2021-07-19,2021,Lierne (N),Nesset,Rovviltskade,Dokumentert
K517055,59.501829,11.347909,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Gaupe,Sau,2021-07-19,2021,Indre Østfold (N),Fossum,Rovviltskade,Antatt sikker
K517084,69.487551,22.224762,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2021-07-20,2021,Nordreisa - Ráisa - Raisi (N),Ribatlahku ,Rovviltskade,Antatt sikker
K517120,65.410781,13.437629,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-22,2021,Grane (N),Kappskardnasen,Rovviltskade,Dokumentert
K517229,60.307523,11.364395,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2021-07-21,2021,Eidsvoll (N),Eidsvoll almenning ,Rovviltskade,Antatt sikker
K517284,61.680566,9.506051,Sau skadet av gaupe,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2021-07-30,2021,Sel (N),Kulia ,Rovviltskade,Dokumentert
K517310,64.029635,12.240316,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-07-30,2021,Steinkjer (N),Råtjønna ,Rovviltskade,Dokumentert
K517339,61.803158,10.07203,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-01,2021,Sør-Fron (N),Vuludalen,Rovviltskade,Dokumentert
K517430,62.289133,10.782476,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2021-08-04,2021,Tynset (N),Bjørkjølen,Rovviltskade,Dokumentert
K517515,59.501966,11.348,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Gaupe,Sau,2021-08-07,2021,Indre Østfold (N),spestadvn,Rovviltskade,Dokumentert
K517539,61.71143,7.87703,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-09,2021,Luster (N),Medalsbu,Rovviltskade,Dokumentert
K517575,61.601869,7.155607,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-09,2021,Luster (N),Røykjedalen ,Rovviltskade,Dokumentert
K517632,62.311316,7.819769,Sau skadet av jerv,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-10,2021,Rauma (N),Jervebua,Rovviltskade,Antatt sikker
K517703,61.522832,8.629702,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2021-08-05,2021,Vågå (N),Øvre Rustglopet,Rovviltskade,Dokumentert
K517740,64.12803,12.351878,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-15,2021,Snåase - Snåsa (N),Snøåsåa,Rovviltskade,Dokumentert
K517750,62.257956,7.862919,Sau skadet av jerv,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2021-08-16,2021,Rauma (N),Tungegrova,Rovviltskade,Antatt sikker
K517776,65.476487,13.338464,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-16,2021,Grane (N),Litlfjellet,Rovviltskade,Dokumentert
K517814,64.197408,11.471885,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2021-08-17,2021,Steinkjer (N),Fiskløysa,Rovviltskade,Dokumentert
