id,lat,lon,title,comment,art,bytte,dato,aar,kommune,funnsted,datatype,vurdering
K218604,61.70407,9.461384,Sau skadet av ulv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Ulv,Sau,2002-01-20,2002,Sel (N),Øvre Haugen,Rovviltskade,Dokumentert
K218611,69.448397,25.120185,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-02-06,2002,Kárášjohka - Karasjok (N),Jiesvarre,Rovviltskade,Dokumentert
K218642,66.993147,15.42369,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-02-27,2002,Saltdal (N),Store Gåsvatn,Rovviltskade,Dokumentert
K218654,69.078,25.603824,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-02-15,2002,Kárášjohka - Karasjok (N),Cuolggujavri,Rovviltskade,Dokumentert
K218674,64.7471,11.594984,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2002-01-28,2002,Nærøysund (N),Storøya,Rovviltskade,Dokumentert
K218689,68.90578,22.868298,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-01-28,2002,Guovdageaidnu - Kautokeino (N),Galanito,Rovviltskade,Dokumentert
K218707,69.479534,24.401337,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-03-20,2002,Kárášjohka - Karasjok (N),Sør for Corutjavri,Rovviltskade,Dokumentert
K218720,61.869021,8.277583,Sau skadet av gaupe,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Gaupe,Sau,2002-03-21,2002,Skjåk (N),Asplund,Rovviltskade,Antatt sikker
K218738,69.32941,25.069598,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-18,2002,Kárášjohka - Karasjok (N),Suolggaskaidi,Rovviltskade,Dokumentert
K218754,61.871805,9.026612,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Ulv,Sau,2002-03-30,2002,Vågå (N),Valbjør,Rovviltskade,Dokumentert
K218790,68.93241,22.434213,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-03-16,2002,Guovdageaidnu - Kautokeino (N),Bastevarri sør,Rovviltskade,Dokumentert
K219521,68.983355,24.864994,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-03-28,2002,Kárášjohka - Karasjok (N),Skielgan,Rovviltskade,Dokumentert
K219528,69.353637,24.99115,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-03,2002,Kárášjohka - Karasjok (N),Iesjotskaidi,Rovviltskade,Dokumentert
K219548,64.461524,13.276397,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-04-15,2002,Lierne (N),Lifjellet,Rovviltskade,Dokumentert
K219624,69.010891,24.842304,Rein skadet av kongeørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-04-09,2002,Kárášjohka - Karasjok (N),Skielgan,Rovviltskade,Dokumentert
K219636,69.916335,25.172283,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2002-04-21,2002,Porsanger - Porsá?gu - Porsanki (N),Mielkejavri,Rovviltskade,Antatt sikker
K219687,64.962254,12.490125,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-04-08,2002,Nærøysund (N),Austre Erikfjelldalen,Rovviltskade,Dokumentert
K219733,70.163573,28.484055,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-04-19,2002,Unjárga - Nesseby (N),Stuorrastivran,Rovviltskade,Dokumentert
K300027,68.507625,16.851667,Geit skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Geit,2002-05-24,2002,Evenes - Evenášši (N),Grønli,Rovviltskade,Antatt sikker
K300066,60.213868,10.597083,Sau skadet av gaupe,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2002-05-20,2002,Lunner (N),Gjerdingen,Rovviltskade,Dokumentert
K300068,65.319927,13.282797,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-05-21,2002,Grane (N),Gåsvasselva,Rovviltskade,Dokumentert
K301210,68.949897,18.83923,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-27,2002,Sørreisa (N),"Kletten, sør",Rovviltskade,Dokumentert
K301220,64.232059,13.824839,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2002-07-12,2002,Lierne (N),Estil,Rovviltskade,Dokumentert
K301230,61.96177,5.633357,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2002-05-26,2002,Stad (N),Dueskaret,Rovviltskade,Antatt sikker
K301241,66.85982,13.873468,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Jerv,Sau,2002-07-15,2002,Meløy (N),Rismålsvatnet,Rovviltskade,Usikker
K218551,69.566489,25.549782,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-01-02,2002,Kárášjohka - Karasjok (N),Ved Dalpujavri,Rovviltskade,Dokumentert
K218583,68.459089,18.578501,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-01-02,2002,Bardu (N),Kukkula,Rovviltskade,Dokumentert
K218606,61.752093,9.299223,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Ulv,Sau,2002-02-09,2002,Sel (N),Nybø,Rovviltskade,Antatt sikker
K218680,69.404865,24.389971,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-03-11,2002,Kárášjohka - Karasjok (N),Jalgesvarri,Rovviltskade,Dokumentert
K218750,64.170886,13.055853,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Rein,2002-03-27,2002,Snåase - Snåsa (N),Djuptjønna,Rovviltskade,Antatt sikker
K218769,69.976259,25.070149,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-14,2002,Porsanger - Porsá?gu - Porsanki (N),Suoluvarjavri,Rovviltskade,Dokumentert
K219511,69.973296,29.331701,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-10,2002,Sør-Varanger (N),Bugøynes,Rovviltskade,Antatt sikker
K219534,69.992483,28.754809,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Rein,2002-03-02,2002,Unjárga - Nesseby (N),Nyelvdalen,Rovviltskade,Antatt sikker
K219653,65.258943,13.978545,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-05-04,2002,Aarborte - Hattfjelldal (N),Tiplingen,Rovviltskade,Dokumentert
K219694,61.561558,10.063498,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i innmark.,Gaupe,Sau,2002-05-10,2002,Ringebu (N),Rudi Nedre,Rovviltskade,Usikker
K219723,61.135646,8.903442,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Kongeørn,Sau,2002-05-19,2002,Vestre Slidre (N),Bakkane,Rovviltskade,Antatt sikker
K219747,70.025258,28.705081,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-04-18,2002,Unjárga - Nesseby (N),Biggaskaidi,Rovviltskade,Dokumentert
K300011,64.660714,13.649184,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2002-05-28,2002,Lierne (N),Pilfjell,Rovviltskade,Dokumentert
K300101,60.846597,10.902793,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2002-05-23,2002,Ringsaker (N),,Rovviltskade,Antatt sikker
K300111,65.562712,13.407659,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Gaupe,Rein,2002-05-01,2002,Grane (N),Nystad,Rovviltskade,Usikker
K300135,63.012712,10.404357,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2002-05-31,2002,Midtre Gauldal (N),Rogstadmoen,Rovviltskade,Dokumentert
K300302,61.500204,10.638193,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2002-06-19,2002,Ringebu (N),,Rovviltskade,Dokumentert
K300319,61.399295,10.666623,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2002-06-19,2002,Øyer (N),Skjælbua,Rovviltskade,Antatt sikker
K300355,61.49486,10.634164,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2002-06-24,2002,Ringebu (N),Raurudtjernet,Rovviltskade,Antatt sikker
K300435,63.038797,11.138621,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2002-06-26,2002,Holtålen (N),Nålsjøen-Bringen,Rovviltskade,Dokumentert
K301221,64.158517,13.949277,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2002-07-16,2002,Lierne (N),Svarttjønnåsen,Rovviltskade,Dokumentert
K301281,60.188147,12.267811,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Sau,2002-06-20,2002,Kongsvinger (N),Kvernbekken,Rovviltskade,Antatt sikker
K301292,61.722226,11.142037,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2002-07-01,2002,Rendalen (N),Gammelsetra,Rovviltskade,Dokumentert
K301308,62.257561,10.950748,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Bjørn,Sau,2002-07-12,2002,Tynset (N),Nerengvangen,Rovviltskade,Dokumentert
K301350,60.148684,12.271087,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Bjørn,Sau,2002-07-03,2002,Kongsvinger (N),Ramtjernet,Rovviltskade,Usikker
K218593,65.285577,14.232611,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2002-01-20,2002,Aarborte - Hattfjelldal (N),Austre Tiplingen,Rovviltskade,Antatt sikker
K218609,69.408517,25.003894,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-01-05,2002,Kárášjohka - Karasjok (N),Johnsenjavri,Rovviltskade,Dokumentert
K218612,68.958128,25.536523,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-01-05,2002,Kárášjohka - Karasjok (N),Guorrascielgi,Rovviltskade,Dokumentert
K218713,69.138906,23.857624,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-02-07,2002,Guovdageaidnu - Kautokeino (N),Boazuvarri,Rovviltskade,Dokumentert
K218736,67.719402,15.801237,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-03-19,2002,Sørfold (N),Stampnesfjorden,Rovviltskade,Dokumentert
K218737,69.212192,25.559866,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-03-19,2002,Kárášjohka - Karasjok (N),Mareveaijskaidi,Rovviltskade,Dokumentert
K218752,69.956123,25.116498,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-16,2002,Porsanger - Porsá?gu - Porsanki (N),Øvre Skaveljavre,Rovviltskade,Antatt sikker
K218776,70.016228,26.00533,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-18,2002,Porsanger - Porsá?gu - Porsanki (N),Skavelvann,Rovviltskade,Antatt sikker
K218777,69.836213,25.324859,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-03-17,2002,Porsanger - Porsá?gu - Porsanki (N),Sarvvesnjunnis,Rovviltskade,Dokumentert
K218803,66.874584,14.952084,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-03-22,2002,Beiarn (N),Jupvasslia,Rovviltskade,Dokumentert
K218818,67.560792,14.92018,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-31,2002,Bodø (N),"Låter, Kjerringøy",Rovviltskade,Dokumentert
K219514,69.772689,29.62335,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-10,2002,Sør-Varanger (N),"Storbukt, Bugøynes",Rovviltskade,Antatt sikker
K219516,69.346407,24.381767,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-04-01,2002,Kárášjohka - Karasjok (N),Aitevarri,Rovviltskade,Dokumentert
K219517,68.910172,25.594495,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-03-30,2002,Kárášjohka - Karasjok (N),Nord for Basseavzi,Rovviltskade,Dokumentert
K219524,68.994144,24.866439,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2002-03-28,2002,Kárášjohka - Karasjok (N),Skielgan,Rovviltskade,Antatt sikker
K219527,68.980442,24.920265,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2002-03-27,2002,Kárášjohka - Karasjok (N),,Rovviltskade,Antatt sikker
K219631,69.709814,25.638208,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-04-15,2002,Kárášjohka - Karasjok (N),Govdajohka,Rovviltskade,Dokumentert
K219640,64.484741,12.446572,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-04-08,2002,Grong (N),Ved Tømmeråsfjellet,Rovviltskade,Dokumentert
K219717,61.599812,9.007539,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2002-05-05,2002,Vågå (N),Kjønndalen,Rovviltskade,Antatt sikker
K219732,64.135677,10.218344,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Kongeørn,Sau,2002-05-04,2002,Åfjord (N),Krakfjord,Rovviltskade,Antatt sikker
K300085,60.599139,11.056255,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2002-06-05,2002,Østre Toten (N),Fælutjernet,Rovviltskade,Antatt sikker
K300109,69.285106,18.955393,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2002-06-03,2002,Balsfjord (N),Sagelvmoen,Rovviltskade,Antatt sikker
K300142,61.224096,10.04836,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2002-05-25,2002,Gausdal (N),Sørbøskogen,Rovviltskade,Antatt sikker
K300144,61.225035,10.042802,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2002-05-25,2002,Gausdal (N),Sørbøskogen,Rovviltskade,Antatt sikker
K300156,61.224084,10.050228,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2002-05-27,2002,Gausdal (N),Sørbøskogen,Rovviltskade,Antatt sikker
K301243,66.860733,13.875707,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Jerv,Sau,2002-07-15,2002,Meløy (N),Rismålsvatnet,Rovviltskade,Usikker
K218624,69.078349,23.987848,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-01-28,2002,Guovdageaidnu - Kautokeino (N),Borggahat,Rovviltskade,Dokumentert
K218640,66.922973,15.196547,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-02-28,2002,Saltdal (N),Jarbudalen,Rovviltskade,Dokumentert
K218664,69.448442,25.125295,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2002-02-19,2002,Kárášjohka - Karasjok (N),Iesvarri,Rovviltskade,Dokumentert
K218740,69.82127,25.357201,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-02-24,2002,Porsanger - Porsá?gu - Porsanki (N),Gagganjunnis,Rovviltskade,Dokumentert
K218753,69.95856,25.092709,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-16,2002,Porsanger - Porsá?gu - Porsanki (N),Øvre Skaveljavre,Rovviltskade,Dokumentert
K218806,67.001065,15.057339,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2002-03-31,2002,Bodø (N),Store Gåsvatn,Rovviltskade,Dokumentert
K218845,70.030098,28.569016,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-04-12,2002,Unjárga - Nesseby (N),Aidneluoppal,Rovviltskade,Dokumentert
K219513,69.768249,29.620182,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-10,2002,Sør-Varanger (N),Storbukt,Rovviltskade,Dokumentert
K219523,68.979731,24.935327,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Rein,2002-03-27,2002,Kárášjohka - Karasjok (N),Skielgan,Rovviltskade,Antatt sikker
K219547,64.640724,11.767004,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-30,2002,Namsos - Nåavmesjenjaelmie (N),Hansarfjellet,Rovviltskade,Dokumentert
K219559,62.128278,8.729652,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Ulv,Sau,2002-04-25,2002,Lesja (N),Skarphol,Rovviltskade,Antatt sikker
K300005,67.178215,15.381814,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Jerv,Sau,2002-05-26,2002,Saltdal (N),Skipmannsvikfjell,Rovviltskade,Dokumentert
K300049,61.521154,9.941794,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Kongeørn,Sau,2002-05-26,2002,Sør-Fron (N),Festå,Rovviltskade,Antatt sikker
K300073,60.689606,10.186582,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2002-05-31,2002,Søndre Land (N),Gjesbosgarden,Rovviltskade,Dokumentert
K300143,61.224122,10.044643,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2002-05-25,2002,Gausdal (N),Sørbøskogen,Rovviltskade,Antatt sikker
K300149,61.222343,10.042722,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2002-05-27,2002,Gausdal (N),Sørbøskogen,Rovviltskade,Antatt sikker
K300191,61.672819,9.950188,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Kongeørn,Sau,2002-06-11,2002,Sør-Fron (N),Furuseter,Rovviltskade,Antatt sikker
K300265,59.518828,10.861054,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2002-06-09,2002,Våler (Østfold) (N),Ombustvedt,Rovviltskade,Usikker
K300337,61.053894,11.78978,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2002-06-10,2002,Elverum (N),Styggberget,Rovviltskade,Antatt sikker
K300351,61.484522,10.597928,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2002-06-23,2002,Ringebu (N),Storvarden,Rovviltskade,Antatt sikker
K300368,62.299172,10.723925,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Kongeørn,Sau,2002-06-07,2002,Tynset (N),Sagmoen,Rovviltskade,Antatt sikker
K300378,62.302331,10.610309,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Kongeørn,Sau,2002-06-04,2002,Tynset (N),Fåset,Rovviltskade,Dokumentert
K300434,63.036947,11.139678,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2002-06-26,2002,Holtålen (N),Nålsjøen-Bringen,Rovviltskade,Dokumentert
K301209,68.933705,18.835812,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2002-03-28,2002,Målselv (N),"Kletten, sør",Rovviltskade,Dokumentert
K301247,66.86075,13.877987,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Jerv,Sau,2002-07-15,2002,Meløy (N),Rismålsvatn,Rovviltskade,Usikker
K301251,61.743065,12.130989,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2002-07-11,2002,Engerdal (N),Nysetra,Rovviltskade,Dokumentert
