id,lat,lon,title,comment,art,bytte,dato,aar,kommune,funnsted,datatype,vurdering
K544184,69.598553,25.597933,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-12,2026,Kárášjohka - Karasjok (N),Gimesjavri nord,Rovviltskade,Dokumentert
K544194,64.237039,11.939404,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-20,2026,Steinkjer (N),Saursheia,Rovviltskade,Antatt sikker
K544196,62.540732,11.923245,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2026-01-18,2026,Rosse - Røros (N),Feragen,Rovviltskade,Antatt sikker
K544091,64.088958,13.727267,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-11,2026,Lierne (N),Langvatnet,Rovviltskade,Dokumentert
K544115,64.360354,12.67317,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-14,2026,Snåase - Snåsa (N),Lurukroken,Rovviltskade,Dokumentert
K544116,68.396918,16.135456,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-14,2026,Dielddanuorri - Tjeldsund (N),Tjeldnesodden,Rovviltskade,Dokumentert
K544119,63.955736,11.638934,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-15,2026,Steinkjer (N),Okstad,Rovviltskade,Dokumentert
K544126,69.577755,25.544539,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-10,2026,Kárášjohka - Karasjok (N),Gimesvarri,Rovviltskade,Dokumentert
K544127,69.572115,25.53556,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-10,2026,Kárášjohka - Karasjok (N),Gimesvarri,Rovviltskade,Dokumentert
K544159,66.230386,15.013496,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Rein,2026-01-18,2026,Rana (N),vegaksla,Rovviltskade,Antatt sikker
K544166,69.62246,24.653527,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2025-11-16,2025,Kárášjohka - Karasjok (N),Stippanjohka ,Rovviltskade,Dokumentert
K544170,69.432458,25.202383,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2025-12-15,2025,Kárášjohka - Karasjok (N),Àssebakvarri,Rovviltskade,Antatt sikker
K544210,64.075701,12.889549,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-21,2026,Snåase - Snåsa (N),Skjelbreien,Rovviltskade,Dokumentert
K544211,63.74518,11.658761,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-20,2026,Verdal (N),Vasshaugtjønna,Rovviltskade,Dokumentert
K544222,69.79149,29.125151,Rein skadet av kongeørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-01-21,2026,Sør-Varanger (N),Coarbbealvarri,Rovviltskade,Dokumentert
K544231,66.786809,15.514852,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-23,2026,Saltdal (N),Kjernfjellvatnet,Rovviltskade,Dokumentert
K544247,66.249934,14.892817,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-25,2026,Rana (N),Tolvtuvlandet,Rovviltskade,Dokumentert
K544285,64.388262,12.644131,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-27,2026,Snåase - Snåsa (N),Rangtjønnfjellet,Rovviltskade,Dokumentert
K544286,64.376627,12.643075,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-26,2026,Snåase - Snåsa (N),Ransgtjønnfjella,Rovviltskade,Dokumentert
K544299,63.627065,12.139023,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-22,2026,Verdal (N),Merraskardfjellet,Rovviltskade,Dokumentert
K544300,64.050388,13.715731,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-27,2026,Lierne (N),Juthatten,Rovviltskade,Dokumentert
K544209,68.949657,22.700717,Rein skadet av kongeørn,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2025-12-19,2025,Guovdageaidnu - Kautokeino (N),Skierrejeaggi,Rovviltskade,Dokumentert
K544356,64.93341,11.518427,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-01,2026,Nærøysund (N),Måneset,Rovviltskade,Antatt sikker
K544357,64.929578,11.549078,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-01,2026,Nærøysund (N),Måneset,Rovviltskade,Usikker
K544419,64.292539,11.270083,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-01,2026,Namsos - Nåavmesjenjaelmie (N),Brottet,Rovviltskade,Antatt sikker
K544436,64.315942,11.247431,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-03,2026,Namsos - Nåavmesjenjaelmie (N),Sjøåsen,Rovviltskade,Dokumentert
K544542,67.003346,16.109198,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-08,2026,Saltdal (N),Store Dorro,Rovviltskade,Antatt sikker
K544637,64.654224,12.377645,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-11,2026,Høylandet (N),Råbesdalen,Rovviltskade,Dokumentert
K544678,69.021121,19.053862,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-16,2026,Målselv (N),Brenntjønna,Rovviltskade,Dokumentert
K544741,66.957823,16.083406,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-12,2026,Saltdal (N),gårro,Rovviltskade,Dokumentert
K544742,66.762877,15.4771,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-12,2026,Saltdal (N),viskis,Rovviltskade,Dokumentert
K544752,63.72669,12.250446,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-02-24,2026,Verdal (N),Bellingen,Rovviltskade,Dokumentert
K544760,64.42988,12.641597,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-23,2026,Grong (N),Nynesfjella,Rovviltskade,Dokumentert
K544835,68.950683,22.378396,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-02-17,2026,Guovdageaidnu - Kautokeino (N),Bastevárri,Rovviltskade,Dokumentert
K544911,65.920819,12.801879,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-03-07,2026,Vefsn (N),Kovfjellet,Rovviltskade,Dokumentert
K544920,63.753621,12.358395,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-03-07,2026,Verdal (N),Ørvilltjønna,Rovviltskade,Dokumentert
K544951,70.014432,28.971698,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-03-05,2026,Unjárga - Nesseby (N),Nillajavri sør,Rovviltskade,Antatt sikker
K544358,64.932783,11.526959,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-31,2026,Nærøysund (N),Måneset,Rovviltskade,Antatt sikker
K544558,64.841302,11.850044,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-05,2026,Nærøysund (N),Langmarkfjellet,Rovviltskade,Dokumentert
K544579,66.779794,15.407353,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-07,2026,Saltdal (N),kjemmånasen,Rovviltskade,Dokumentert
K544606,70.371692,26.447253,Rein skadet av jerv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-02-12,2026,Lebesby (N),Mahtosjavri,Rovviltskade,Dokumentert
K544705,69.027537,18.426122,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-20,2026,Bardu (N),Sundlifjellet ,Rovviltskade,Dokumentert
K544723,69.288397,25.125024,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-18,2026,Kárášjohka - Karasjok (N),Buortnavarri,Rovviltskade,Antatt sikker
K544755,64.362994,12.139758,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-02-24,2026,Overhalla (N),Måstjønna,Rovviltskade,Dokumentert
K544764,66.951919,16.039168,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-23,2026,Saltdal (N),Gårro,Rovviltskade,Dokumentert
K544784,69.627559,25.03667,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-24,2026,Kárášjohka - Karasjok (N),Santagurra,Rovviltskade,Antatt sikker
K544797,69.17629,19.18959,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-25,2026,Balsfjord (N),Stormoen ,Rovviltskade,Dokumentert
K544834,68.934677,22.398028,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-03-01,2026,Guovdageaidnu - Kautokeino (N),Bastevárri,Rovviltskade,Dokumentert
K544838,64.170891,13.876825,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-03-02,2026,Lierne (N),Skåle,Rovviltskade,Dokumentert
K544912,65.930931,12.806574,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-03-07,2026,Vefsn (N),Kovfjellet ,Rovviltskade,Dokumentert
K544932,64.327623,12.76214,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Rein,2026-03-09,2026,Snåase - Snåsa (N),Andorfjellet,Rovviltskade,Antatt sikker
K545016,70.785934,26.255842,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Rein,2026-03-14,2026,Nordkapp (N),Djupvik,Rovviltskade,Antatt sikker
K544365,69.594998,25.507002,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-20,2026,Kárášjohka - Karasjok (N),Rievsatvarri,Rovviltskade,Dokumentert
K544369,69.648589,25.445198,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-20,2026,Kárášjohka - Karasjok (N),Gallovarri,Rovviltskade,Dokumentert
K544372,69.321505,24.578496,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-01-26,2026,Kárášjohka - Karasjok (N),,Rovviltskade,Dokumentert
K544444,70.109354,25.982719,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-29,2026,Lebesby (N),Reatkajohka vest,Rovviltskade,Dokumentert
K544490,64.107876,13.914385,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-04,2026,Lierne (N),Skogmo,Rovviltskade,Dokumentert
K544550,63.465922,11.644655,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-08,2026,Meråker (N),Vollåtjønna ,Rovviltskade,Antatt sikker
K544555,64.9003,12.132019,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-06,2026,Nærøysund (N),Tinnaurvatnet,Rovviltskade,Dokumentert
K544574,69.801278,28.525275,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-02-09,2026,Sør-Varanger (N),Stuorrageadgenjunis,Rovviltskade,Dokumentert
K544636,64.97656,11.712493,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2026-02-14,2026,Nærøysund (N),Nord-Eitran,Rovviltskade,Dokumentert
K544684,69.322511,25.048922,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-17,2026,Kárášjohka - Karasjok (N),Suolggaskaidi,Rovviltskade,Usikker
K544768,69.537698,20.497627,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-23,2026,Gáivuotna - Kåfjord - Kaivuono (N),Steinvatnet,Rovviltskade,Dokumentert
K544779,69.299951,25.103624,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-25,2026,Kárášjohka - Karasjok (N),Buortnavarri,Rovviltskade,Antatt sikker
K544830,64.360916,12.579784,Rein skadet av jerv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-03-02,2026,Snåase - Snåsa (N),Lurudal,Rovviltskade,Dokumentert
K544919,63.754504,12.356061,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-03-07,2026,Verdal (N),Ørvilltjønna,Rovviltskade,Dokumentert
K544926,63.669744,12.220054,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-03-08,2026,Verdal (N),Innsvollen,Rovviltskade,Dokumentert
K544950,68.812444,24.65656,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-01-26,2026,Guovdageaidnu - Kautokeino (N),Cuoikaduottar,Rovviltskade,Dokumentert
K544957,64.348114,12.717495,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-03-10,2026,Snåase - Snåsa (N),Reinhornfjellet,Rovviltskade,Dokumentert
K544981,62.468239,11.951205,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-03-13,2026,Rosse - Røros (N),Sør for Svartvika ,Rovviltskade,Dokumentert
K545263,65.425119,14.296242,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-04-15,2026,Aarborte - Hattfjelldal (N),Pantskaret.,Rovviltskade,Dokumentert
K545272,69.278532,20.539335,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-04-16,2026,Storfjord - Omasvuotna - Omasvuono (N),Halsefjell,Rovviltskade,Dokumentert
K545311,63.376588,11.632229,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-04-19,2026,Meråker (N),Høstvollknollen,Rovviltskade,Dokumentert
K545389,61.432983,5.220333,Geit skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Kongeørn,Geit,2026-05-02,2026,Askvoll (N),Stongfjorden,Rovviltskade,Dokumentert
K545402,69.021151,22.220064,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-05-02,2026,Guovdageaidnu - Kautokeino (N),Hába,Rovviltskade,Dokumentert
K545403,69.042067,22.07017,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-04-28,2026,Guovdageaidnu - Kautokeino (N),Stuoracohkka,Rovviltskade,Dokumentert
K545411,63.655353,9.074057,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Kongeørn,Sau,2026-05-03,2026,Hitra (N),masta,Rovviltskade,Antatt sikker
K545501,64.951625,13.809075,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-05-12,2026,Raarvihke - Røyrvik (N),Seterklumpen,Rovviltskade,Dokumentert
K545517,65.776316,13.518229,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-05-11,2026,Vefsn (N),Hjartfjellet,Rovviltskade,Dokumentert
K545721,63.387788,10.555287,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Gaupe,Sau,2026-05-25,2026,Trondheim - Tråante (N),valset ,Rovviltskade,Dokumentert
K541858,62.735074,10.032878,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-07-28,2025,Rennebu (N),Granlisætra,Rovviltskade,Dokumentert
K541871,69.698002,21.603146,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2025-07-27,2025,Nordreisa - Ráisa - Raisi (N),lankavarre,Rovviltskade,Dokumentert
K541930,68.069274,15.327714,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2025-07-31,2025,Hábmer - Hamarøy (N),Sørdaln,Rovviltskade,Dokumentert
K541939,60.85558,8.611595,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2025-07-31,2025,Hemsedal (N),Hjallan,Rovviltskade,Antatt sikker
K541968,61.353472,11.67374,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i område med rovviltavvisende gjerde.,Ulv,Sau,2025-08-01,2025,Åmot (N),Slemdalen ,Rovviltskade,Dokumentert
K541970,62.734616,10.011132,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-02,2025,Rennebu (N),Jamthaugen,Rovviltskade,Dokumentert
K541978,62.230554,7.314394,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2025-08-02,2025,Fjord (N),Vassdalsvatnet,Rovviltskade,Dokumentert
K541986,62.276776,7.76502,Sau skadet av jerv,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2025-07-31,2025,Rauma (N),Ulvådalen,Rovviltskade,Antatt sikker
K542005,62.734121,9.99949,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-03,2025,Rennebu (N),Jamthaugveien,Rovviltskade,Dokumentert
K542031,64.602779,12.464317,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-07-31,2025,Grong (N),Fiskumdalen,Rovviltskade,Dokumentert
K542116,63.745468,10.113784,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2025-08-02,2025,Indre Fosen (N),Sørfjorden,Rovviltskade,Dokumentert
K542135,63.109855,11.149023,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-09,2025,Selbu (N),kalvsjølia,Rovviltskade,Antatt sikker
K542155,60.879729,9.84334,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Sau,2025-08-09,2025,Nordre Land (N),leppdalen,Rovviltskade,Antatt sikker
K542190,60.84825,8.629975,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Gaupe,Sau,2025-08-07,2025,Hemsedal (N),Hemsedal bygdatun,Rovviltskade,Antatt sikker
K542223,60.131761,11.525298,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Ulv,Sau,2025-08-06,2025,Nes (N),Skjønnhaug ,Rovviltskade,Dokumentert
K542229,62.771128,8.484093,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2025-08-11,2025,Sunndal (N),Tverrbekken,Rovviltskade,Dokumentert
K542240,68.704118,16.425255,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2025-08-10,2025,Harstad - Hárstták (N),Soltuva ,Rovviltskade,Antatt sikker
K542245,61.520042,9.938,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Gaupe,Sau,2025-08-11,2025,Sør-Fron (N),borolia,Rovviltskade,Antatt sikker
K542307,64.046544,12.301948,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-14,2025,Snåase - Snåsa (N),Grønnlihøtjønnin,Rovviltskade,Dokumentert
K542308,64.047372,12.306397,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-13,2025,Snåase - Snåsa (N),Grønnlihøtjønnin ,Rovviltskade,Dokumentert
K542319,61.159471,7.587913,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2025-08-13,2025,Årdal (N),Midtvatnet,Rovviltskade,Dokumentert
K542353,62.851178,9.823055,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-17,2025,Rennebu (N),Sugaren,Rovviltskade,Dokumentert
